City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,adamstown,-25.066,-130.1015,20.650000000000034,87,100,10.89,PN,1696121338
1,san patricio,28.017,-97.5169,30.05000000000001,67,0,5.9,US,1696121339
2,college,64.8569,-147.8028,10.600000000000023,46,40,3.6,US,1696121339
3,ushuaia,-54.8,-68.3,5.810000000000002,70,75,10.8,AR,1696121179
4,manokwari,-0.8667,134.0833,27.400000000000034,75,98,1.0,ID,1696121340
5,la'ie,21.6477,-157.9253,30.980000000000018,69,3,3.58,US,1696121340
6,atafu village,-8.5421,-172.5159,28.82000000000005,67,55,2.9,TK,1696121340
7,akureyri,65.6835,-18.0878,2.9600000000000364,100,20,0.51,IS,1696121340
8,kyzyl,51.7,94.45,9.510000000000048,53,100,0.32,RU,1696121341
9,port-gentil,-0.7193,8.7815,25.430000000000007,88,98,7.54,GA,1696121341
10,la passe,45.5549,-0.8967,18.129999999999995,76,63,3.57,FR,1696121342
11,wailua homesteads,22.0669,-159.378,30.24000000000001,75,100,6.69,US,1696121342
12,edinburgh of the seven seas,-37.0676,-12.3116,10.510000000000048,70,100,16.41,SH,1696121342
13,isafjordur,66.0755,-23.124,5.6200000000000045,90,100,3.78,IS,1696121343
14,yellowknife,62.456,-114.3525,8.29000000000002,86,75,3.09,CA,1696121176
15,saipan,15.1355,145.701,28.390000000000043,83,75,4.12,MP,1696121343
16,port-aux-francais,-49.35,70.2167,5.78000000000003,96,100,16.09,TF,1696121343
17,okha,53.5739,142.9478,10.5,86,95,4.03,RU,1696121344
18,mount isa,-20.7333,139.5,29.870000000000005,28,1,4.63,AU,1696121344
19,puerto ayora,-0.7393,-90.3518,23.640000000000043,92,100,3.13,EC,1696121344
20,abalak,58.1286,68.5944,2.4600000000000364,73,65,1.64,RU,1696121345
21,djambala,-2.5447,14.7533,20.5,91,74,1.22,CG,1696121345
22,touros,-5.1989,-35.4608,25.140000000000043,76,34,6.63,BR,1696121345
23,bredasdorp,-34.5322,20.0403,12.060000000000002,65,74,0.67,ZA,1696121346
24,bethel,41.3712,-73.414,16.680000000000007,88,40,0.0,US,1696121278
25,hawaiian paradise park,19.5933,-154.9731,28.730000000000018,75,0,3.09,US,1696121284
26,iqaluit,63.7506,-68.5145,1.8500000000000227,93,100,4.63,CA,1696121346
27,dudinka,69.4058,86.1778,-10.479999999999961,92,14,3.54,RU,1696121347
28,colares,38.7992,-9.4469,25.360000000000014,59,51,5.81,PT,1696121347
29,banket,-17.3833,30.4,20.680000000000007,51,70,1.97,ZW,1696121347
30,tubarjal,30.4999,38.216,23.980000000000018,41,0,3.67,SA,1696121348
31,reitz,-27.8014,28.4273,11.439999999999998,22,0,3.24,ZA,1696121348
32,balaipungut,1.05,101.2833,27.650000000000034,65,95,0.93,ID,1696121348
33,isla mujeres,21.2311,-86.731,29.03000000000003,85,94,3.8,MX,1696121349
34,albany,42.6001,-73.9662,16.0,93,0,1.11,US,1696121218
35,chonchi,-42.6128,-73.8092,8.400000000000034,89,100,0.96,CL,1696121349
36,ust-nera,64.5667,143.2,1.0500000000000114,49,22,3.12,RU,1696121349
37,anadyr,64.75,177.4833,2.2800000000000296,64,20,4.92,RU,1696121350
38,tiksi,71.6872,128.8694,-3.2099999999999795,82,94,2.92,RU,1696121350
39,avarua,-21.2078,-159.775,27.03000000000003,83,20,5.14,CK,1696121350
40,tayshet,55.9342,98.0044,2.140000000000043,91,100,5.22,RU,1696121351
41,papatowai,-46.5619,169.4708,13.090000000000032,65,100,4.8,NZ,1696121351
42,west island,-12.1568,96.8225,25.99000000000001,73,75,6.17,CC,1696121351
43,new norfolk,-42.7826,147.0587,16.07000000000005,64,33,6.39,AU,1696121352
44,flying fish cove,-10.4217,105.6791,25.82000000000005,78,75,5.14,CX,1696121352
45,taft,31.7471,54.2088,14.970000000000027,25,0,1.03,IR,1696121352
46,grytviken,-54.2811,-36.5092,2.0600000000000023,79,15,4.79,GS,1696121353
47,kodiak,57.79,-152.4072,9.730000000000018,93,100,4.12,US,1696121353
48,vilyuchinsk,52.9306,158.4028,11.150000000000034,55,98,1.0,RU,1696121353
49,papao,-17.75,-149.55,29.82000000000005,83,14,9.92,PF,1696121354
50,geraldton,-28.7667,114.6,19.230000000000018,72,75,2.57,AU,1696121354
51,alofi,-19.0595,-169.9187,23.939999999999998,83,100,6.17,NU,1696121354
52,eydhafushi,5.1033,73.0708,27.99000000000001,75,100,6.18,MV,1696121355
53,bage,-31.3314,-54.1069,10.879999999999995,87,40,0.51,BR,1696121355
54,cabo san lucas,22.8909,-109.9124,32.610000000000014,68,20,5.66,MX,1696121056
55,vila franca do campo,37.7167,-25.4333,20.49000000000001,99,100,3.87,PT,1696121356
56,askoy,60.4092,5.226,10.53000000000003,100,100,1.03,NO,1696121356
57,sabzevar,36.2126,57.6819,15.770000000000039,29,0,2.41,IR,1696121357
58,wenling,28.3669,121.36,23.430000000000007,82,98,7.13,CN,1696121357
59,hadibu,12.65,54.0333,26.610000000000014,83,99,3.44,YE,1696121357
60,luderitz,-26.6481,15.1594,15.79000000000002,70,0,6.13,NA,1696121357
61,punta arenas,-53.15,-70.9167,6.060000000000002,61,0,12.86,CL,1696121226
62,san antonio de pale,-1.4014,5.6325,24.810000000000002,82,99,5.57,GQ,1696121358
63,codrington,-38.2667,141.9667,15.560000000000002,59,6,9.09,AU,1696121358
64,blackmans bay,-43.0167,147.3167,15.410000000000025,72,64,7.51,AU,1696121359
65,benjamin constant,-4.3831,-70.0311,27.03000000000003,83,0,0.51,BR,1696121359
66,yenotayevka,47.2456,47.0281,13.840000000000032,57,7,4.1,RU,1696121360
67,thompson,55.7435,-97.8558,6.090000000000032,87,75,2.06,CA,1696121361
68,bardai,11.65,7.2333,22.310000000000002,87,100,2.33,NG,1696121361
69,mount pearl,47.5166,-52.7813,10.189999999999998,95,20,1.03,CA,1696121361
70,la rinconada,37.4873,-5.9826,25.03000000000003,45,0,2.06,ES,1696121362
71,ravar,31.2656,56.8055,18.560000000000002,23,4,0.72,IR,1696121362
72,hami,42.8,93.45,18.890000000000043,20,100,2.08,CN,1696121362
73,bilibino,68.0546,166.4372,-4.479999999999961,87,100,2.99,RU,1696121363
74,nuuk,64.1835,-51.7216,1.3400000000000318,80,20,3.09,GL,1696121363
75,baukau,51.5526,7.2042,14.110000000000014,88,100,2.66,DE,1696121363
76,riachao das neves,-11.7461,-44.91,26.5,25,77,1.4,BR,1696121364
77,georgetown,5.4112,100.3354,28.860000000000014,92,20,1.03,MY,1696121364
78,invercargill,-46.4,168.35,14.450000000000045,80,85,6.26,NZ,1696121364
79,waitangi,-43.9535,-176.5597,12.680000000000007,72,13,4.47,NZ,1696121365
80,mogocha,53.7333,119.7667,8.28000000000003,58,13,0.42,RU,1696121365
81,queenstown,-31.8976,26.8753,8.050000000000011,71,37,1.93,ZA,1696121366
82,keflavik,64.0049,-22.5624,9.950000000000045,87,100,9.77,IS,1696121185
83,dartmouth,44.6713,-63.5772,14.75,96,100,3.09,CA,1696121366
84,kingston,17.997,-76.7936,28.53000000000003,91,40,4.63,JM,1696121366
85,badger,64.8,-147.5333,10.550000000000011,45,0,3.6,US,1696121367
86,vernon,50.2581,-119.2691,16.340000000000032,58,98,2.06,CA,1696121112
87,longboat key,27.4125,-82.659,26.77000000000004,62,75,6.17,US,1696121367
88,mazatlan,23.2167,-106.4167,32.98000000000002,70,20,3.6,MX,1696121242
89,margaret river,-33.95,115.0667,15.970000000000027,71,92,8.69,AU,1696121368
90,ribeira grande,38.5167,-28.7,19.32000000000005,83,100,3.58,PT,1696121368
91,selfoss,63.9331,-20.9971,8.910000000000025,81,100,7.96,IS,1696121368
92,port mathurin,-19.6833,63.4167,22.980000000000018,79,23,10.37,MU,1696121369
93,natal,-5.795,-35.2094,26.120000000000005,78,40,5.14,BR,1696121369
94,sinton,28.0367,-97.5092,30.060000000000002,67,0,5.88,US,1696121369
95,kolobrzeg,54.1757,15.5834,15.640000000000043,72,100,7.46,PL,1696121370
96,ebon,4.582,168.6964,29.140000000000043,70,92,3.65,MH,1696121370
97,mikhaylovka,50.06,43.2379,11.5,65,13,2.59,RU,1696121370
98,sabang,5.8933,95.3214,27.379999999999995,77,21,2.18,ID,1696121371
99,pamandzi,-12.7967,45.2794,24.879999999999995,83,0,1.54,YT,1696121371
100,muntok,-2.0667,105.1833,28.100000000000023,65,74,3.94,ID,1696121371
101,gotsucho,35.0,132.2167,23.30000000000001,56,100,6.35,JP,1696121372
102,klyuchi,52.2667,79.1667,8.330000000000041,89,100,2.95,RU,1696121372
103,east london,-33.0153,27.9116,15.140000000000043,63,33,8.11,ZA,1696121372
104,vorgashor,67.5833,63.95,5.03000000000003,98,100,5.69,RU,1696121187
105,sao felix do xingu,-6.6447,-51.995,27.03000000000003,45,85,1.09,BR,1696121373
106,aasiaat,68.7098,-52.8699,-6.71999999999997,84,11,3.74,GL,1696121373
107,puerto natales,-51.7236,-72.4875,3.4700000000000273,79,100,2.95,CL,1696121235
108,rapar,23.5667,70.6333,27.28000000000003,57,73,4.66,IN,1696121374
109,sao jose da coroa grande,-8.8978,-35.1478,23.430000000000007,77,12,3.16,BR,1696121374
110,petropavlovsk-kamchatsky,53.0452,158.6483,10.330000000000041,62,0,1.0,RU,1696121375
111,ilulissat,69.2167,-51.1,-0.9899999999999523,59,6,1.54,GL,1696121375
112,olonkinbyen,70.9221,-8.7187,0.7800000000000296,67,100,2.81,SJ,1696121375
113,jamestown,42.097,-79.2353,17.80000000000001,92,0,4.63,US,1696121376
114,sinabang,2.4803,96.3801,26.960000000000036,82,60,3.25,ID,1696121376
115,taunggyi,20.7833,97.0333,18.120000000000005,94,78,2.13,MM,1696121376
116,peniche,39.3558,-9.3811,22.27000000000004,89,17,1.29,PT,1696121376
117,guerrero negro,27.9769,-114.0611,20.510000000000048,70,0,6.57,MX,1696121377
118,rikaze,29.25,88.8833,11.53000000000003,52,67,1.07,CN,1696121377
119,jesus de otoro,14.4833,-87.9833,26.810000000000002,97,100,0.79,HN,1696121377
120,aripuana,-9.1667,-60.6333,23.640000000000043,95,100,1.14,BR,1696121220
121,acapulco de juarez,16.8634,-99.8901,29.900000000000034,79,75,2.06,MX,1696121371
122,san luis de la loma,17.2706,-100.8939,28.680000000000007,82,98,1.92,MX,1696121378
123,alo,7.4178,6.7371,23.58000000000004,96,99,1.29,NG,1696121379
124,zemio,5.0314,25.1361,21.400000000000034,96,100,1.59,CF,1696121379
125,bikenibeu village,1.3673,173.1241,31.980000000000018,70,40,2.57,KI,1696121379
126,al khaburah,23.9886,57.0984,27.610000000000014,62,0,0.92,OM,1696121379
127,stanley,54.868,-1.6985,12.100000000000023,93,75,2.06,GB,1696121380
128,santiago del estero,-27.7951,-64.2615,20.060000000000002,40,13,2.26,AR,1696121380
129,port elizabeth,-33.918,25.5701,12.830000000000041,80,20,6.69,ZA,1696121380
130,aurad,18.25,77.4333,21.930000000000007,95,85,3.71,IN,1696121381
131,lebu,-37.6167,-73.65,9.840000000000032,92,100,3.84,CL,1696121381
132,nabire,-3.3667,135.4833,25.129999999999995,90,100,0.91,ID,1696121381
133,qaqortoq,60.7167,-46.0333,2.07000000000005,85,65,0.74,GL,1696121382
134,berdigestyakh,62.0989,126.6992,6.220000000000027,57,78,3.2,RU,1696121382
135,nemuro,43.3236,145.575,16.610000000000014,94,100,6.43,JP,1696121382
136,susuman,62.7833,148.1667,-0.22999999999996135,62,20,1.28,RU,1696121383
137,severnoye,56.3491,78.3619,-1.8199999999999932,88,16,1.13,RU,1696121383
138,corralillo,22.9819,-80.5856,26.74000000000001,86,100,3.91,CU,1696121384
139,lodja,-3.4833,23.4333,21.02000000000004,94,13,1.17,CD,1696121384
140,port augusta,-32.5,137.7667,20.27000000000004,51,0,7.76,AU,1696121384
141,volda,62.1476,6.0741,11.960000000000036,87,100,0.51,NO,1696121385
142,port saint john's,-31.6229,29.5448,16.920000000000016,57,100,7.84,ZA,1696121385
143,coquimbo,-29.9533,-71.3436,12.850000000000023,87,0,3.09,CL,1696121386
144,yingkou,40.6648,122.2283,17.879999999999995,35,0,1.97,CN,1696121386
145,labrador city,52.9463,-66.9114,15.950000000000045,59,75,3.6,CA,1696121386
146,ancud,-41.8697,-73.8203,7.7000000000000455,80,100,2.93,CL,1696121386
147,quellon,-43.1167,-73.6167,6.890000000000043,86,100,0.79,CL,1696121387
148,la foa,-21.7108,165.8276,23.74000000000001,49,1,2.85,NC,1696121387
149,taoudenni,22.6783,-3.9836,30.55000000000001,21,94,5.08,ML,1696121387
150,hermanus,-34.4187,19.2345,12.080000000000041,73,3,2.68,ZA,1696121388
151,xilin hot,43.9667,116.0333,10.870000000000005,36,0,3.17,CN,1696121388
152,brookings,44.3114,-96.7984,23.0,82,0,7.2,US,1696121388
153,balkanabat,39.5108,54.3671,19.980000000000018,25,7,2.06,TM,1696121389
154,saudarkrokur,65.7461,-19.6394,5.78000000000003,70,100,1.36,IS,1696121389
155,kiunga,-6.1219,141.2906,24.100000000000023,98,100,0.82,PG,1696121389
156,healesville,-37.65,145.5167,20.29000000000002,69,78,1.79,AU,1696121090
157,iskateley,67.6803,53.1512,10.460000000000036,97,100,4.72,RU,1696121390
158,longyearbyen,78.2186,15.6401,-3.089999999999975,59,40,8.75,SJ,1696121390
159,praia da vitoria,38.7333,-27.0667,20.140000000000043,83,20,4.18,PT,1696121391
160,pathein,16.7833,94.7333,25.060000000000002,95,100,2.01,MM,1696121391
161,ginir,7.1333,40.7,14.32000000000005,74,29,1.28,ET,1696121391
162,siilinjarvi,63.0833,27.6667,11.270000000000039,93,100,4.02,FI,1696121391
163,kununurra,-15.7667,128.7333,31.99000000000001,51,12,4.12,AU,1696121392
164,warrenton,-28.114,24.8475,12.879999999999995,54,0,3.92,ZA,1696121392
165,la ronge,55.1001,-105.2842,9.140000000000043,61,75,2.06,CA,1696121392
166,utrik,11.2278,169.8474,27.07000000000005,84,100,5.8,MH,1696121393
167,chibougamau,49.9168,-74.3659,15.580000000000041,80,100,2.98,CA,1696121393
168,pingliang,35.5392,106.6861,12.230000000000018,66,100,2.22,CN,1696121393
169,merizo village,13.2658,144.6691,30.32000000000005,88,70,3.49,GU,1696121394
170,tshabong,-26.05,22.45,16.55000000000001,14,0,4.42,BW,1696121394
171,kadnikov,59.5022,40.338,14.060000000000002,86,100,4.26,RU,1696121395
172,novokuznetsk,53.7557,87.1099,2.330000000000041,93,100,3.45,RU,1696121395
173,cooper's town,26.8667,-77.5167,28.610000000000014,75,89,5.07,BS,1696121395
174,hamilton,39.1834,-84.5333,22.100000000000023,79,0,0.0,US,1696121186
175,sitka,57.0531,-135.33,10.939999999999998,76,100,3.6,US,1696121396
176,puerto baquerizo moreno,-0.9,-89.6,22.840000000000032,83,100,4.2,EC,1696121396
177,tazovsky,67.4667,78.7,-1.1499999999999773,81,100,4.96,RU,1696121397
178,rabo de peixe,37.8,-25.5833,19.99000000000001,99,75,5.14,PT,1696121397
179,selkirk,50.1436,-96.8845,21.160000000000025,58,28,3.19,CA,1696121397
180,hajin,34.6927,40.827,23.80000000000001,59,83,3.87,SY,1696121397
181,suonenjoki,62.6167,27.1333,11.220000000000027,92,97,4.38,FI,1696121398
182,margate,51.3813,1.3862,16.840000000000032,82,24,1.34,GB,1696121331
183,prince rupert,54.3161,-130.3201,11.050000000000011,75,40,1.54,CA,1696121198
184,same,-4.0667,37.7333,19.74000000000001,85,71,1.17,TZ,1696121399
185,eleskirt,39.8033,42.6736,11.890000000000043,68,100,0.29,TR,1696121399
186,tolanaro,-25.0319,46.9987,21.04000000000002,88,0,3.09,MG,1696121399
187,ewo,-0.8725,14.8206,23.32000000000005,91,100,1.91,CG,1696121400
188,aginskoye,51.1,114.53,11.200000000000045,49,82,3.32,RU,1696121400
189,al fuwayliq,26.4432,43.2534,24.05000000000001,22,1,2.62,SA,1696121401
190,catia la mar,10.6038,-67.0303,29.720000000000027,82,40,1.54,VE,1696121244
191,tura,25.5198,90.2201,23.55000000000001,96,81,1.42,IN,1696121401
192,katsuren-haebaru,26.3369,127.8719,30.430000000000007,79,20,4.63,JP,1696121401
193,fort st. john,56.2499,-120.8529,11.939999999999998,66,75,3.6,CA,1696121105
194,fale old settlement,-9.3852,-171.2468,28.460000000000036,71,95,1.34,TK,1696121402
195,havana,23.133,-82.383,26.24000000000001,100,75,1.54,CU,1696121403
196,tshikapa,-6.4167,20.8,21.680000000000007,95,12,0.87,CD,1696121403
197,nuku'alofa,-21.1333,-175.2,26.189999999999998,47,20,4.12,TO,1696121403
198,chateaudun,48.0833,1.3333,13.300000000000011,76,37,1.63,FR,1696121404
199,belyy yar,53.6039,91.3903,4.939999999999998,87,75,5.0,RU,1696121404
200,tsiombe,-25.3,45.4833,19.960000000000036,76,0,1.64,MG,1696121405
201,el granada,37.5027,-122.4694,19.82000000000005,78,20,4.12,US,1696121405
202,manay,7.215,126.5397,30.260000000000048,66,100,5.02,PH,1696121406
203,ishigaki,24.3448,124.1572,30.07000000000005,84,40,6.69,JP,1696121406
204,evergem,51.1455,3.7118,15.54000000000002,79,28,3.41,BE,1696121407
205,talnakh,69.4865,88.3972,-12.25,92,26,0.93,RU,1696121407
206,zhangjiakou,40.81,114.8794,13.360000000000014,32,7,0.15,CN,1696121407
207,uturoa,-16.7333,-151.4333,26.07000000000005,80,63,9.27,PF,1696121408
208,opuwo,-18.0607,13.84,20.0,27,0,1.89,NA,1696121408
209,vadso,70.0744,29.7487,7.490000000000009,93,100,1.03,NO,1696121408
210,khandyga,62.6667,135.6,4.580000000000041,40,21,0.46,RU,1696121409
211,enewetak,11.3474,162.3373,29.04000000000002,76,87,4.87,MH,1696121409
212,hithadhoo,-0.6,73.0833,27.850000000000023,75,100,7.08,MV,1696121409
213,angaur state,6.906,134.13,28.439999999999998,80,25,6.05,PW,1696121409
214,xining,36.6167,101.7667,12.050000000000011,84,100,0.32,CN,1696121410
215,turpan,42.9333,89.1667,21.53000000000003,32,36,1.82,CN,1696121410
216,seguela,7.9611,-6.6731,22.689999999999998,94,100,1.31,CI,1696121410
217,kayangel,8.0823,134.7173,28.32000000000005,80,100,5.91,PW,1696121411
218,maindargi,17.4667,76.3,23.79000000000002,90,100,2.58,IN,1696121411
219,waverly,42.7392,-84.6208,18.950000000000045,87,6,3.06,US,1696121378
220,leamington,42.0549,-82.6062,19.480000000000018,73,7,0.98,CA,1696121412
221,rock springs,41.5875,-109.2029,21.689999999999998,23,0,8.23,US,1696121275
222,portland,45.5234,-122.6762,20.33000000000004,51,20,7.2,US,1696121252
223,nago,26.5881,127.9761,30.470000000000027,76,90,4.77,JP,1696121413
224,tromso,69.6496,18.957,9.010000000000048,93,100,2.57,NO,1696121243
225,hasaki,35.7333,140.8333,28.220000000000027,73,91,8.5,JP,1696121414
226,bouarfa,32.53,-1.95,20.33000000000004,25,0,2.4,MA,1696121414
227,cold springs,39.6802,-119.9766,12.710000000000036,60,75,6.69,US,1696121414
228,port lincoln,-34.7333,135.8667,16.80000000000001,57,0,3.22,AU,1696121415
229,tamanrasset,22.785,5.5228,24.950000000000045,27,20,4.63,DZ,1696121415
230,irymple,-34.25,142.1667,21.720000000000027,49,0,0.45,AU,1696121416
231,saint-philippe,-21.3585,55.7679,20.77000000000004,78,4,5.15,RE,1696121416
232,basco,20.4487,121.9702,28.900000000000034,81,100,7.85,PH,1696121416
233,kuala belait,4.5833,114.1833,25.090000000000032,89,100,4.32,BN,1696121416
234,serdar,38.9764,56.2757,15.910000000000025,28,23,2.75,TM,1696121417
235,puerto aysen,-45.4,-72.7,4.580000000000041,98,91,2.17,CL,1696121297
236,ad-damazin,11.7891,34.3592,24.170000000000016,84,10,3.3,SD,1696121417
237,crescent city,41.756,-124.2018,20.58000000000004,82,0,9.77,US,1696121137
238,kashgar,39.4547,75.9797,12.560000000000002,50,0,2.0,CN,1696121418
239,mugia,43.1041,-9.2179,17.730000000000018,81,39,2.6,ES,1696121418
240,pahrump,36.2083,-115.9839,20.03000000000003,44,99,5.36,US,1696121419
241,freetown,8.484,-13.2299,26.650000000000034,87,94,2.96,SL,1696121419
242,grand falls-windsor,48.9332,-55.6649,11.390000000000043,88,0,2.08,CA,1696121419
243,ciutadella,40.0011,3.8414,21.450000000000045,75,0,3.61,ES,1696121419
244,kelso,46.1468,-122.9084,18.920000000000016,57,0,4.12,US,1696121420
245,prenzlau,53.3167,13.8667,13.710000000000036,75,100,3.32,DE,1696121420
246,kaoma,-14.7833,24.8,24.230000000000018,40,93,1.59,ZM,1696121420
247,walvis bay,-22.9575,14.5053,12.270000000000039,93,0,3.09,NA,1696121421
248,kutiyana,21.6233,69.9817,25.060000000000002,78,63,3.36,IN,1696121421
249,aswan,24.0934,32.907,32.610000000000014,15,0,4.12,EG,1696121421
250,lazaro cardenas,17.9583,-102.2,28.400000000000034,81,4,1.95,MX,1696121422
251,st. john's,47.5649,-52.7093,10.660000000000025,95,20,1.79,CA,1696121422
252,nasiriyah,31.0521,46.261,28.660000000000025,24,0,3.62,IQ,1696121423
253,bojnurd,37.4747,57.329,8.970000000000027,46,0,1.03,IR,1696121424
254,piton saint-leu,-21.2196,55.3151,20.04000000000002,64,0,3.09,RE,1696121424
255,aqsay,51.1678,52.995,10.03000000000003,85,12,3.01,KZ,1696121424
256,polyarnyy,69.1989,33.4478,7.560000000000002,94,86,3.23,RU,1696121425
257,viedma,-40.8135,-62.9967,6.340000000000032,76,11,4.89,AR,1696121425
258,nyaunglebin,17.95,96.7333,24.03000000000003,97,100,2.39,MM,1696121426
259,lihue,21.9789,-159.3672,30.58000000000004,75,100,6.69,US,1696121187
260,chadron,42.8294,-102.9999,26.82000000000005,46,0,1.54,US,1696121426
261,tralee,52.2704,-9.7026,15.420000000000016,94,100,3.74,IE,1696121427
262,luanda,-8.8368,13.2343,23.0,83,0,1.03,AO,1696121427
263,traiguen,-38.25,-72.6833,9.590000000000032,91,96,0.98,CL,1696121427
264,chernyshevskiy,63.0128,112.4714,4.660000000000025,88,100,2.62,RU,1696121428
265,palmer,42.1584,-72.3287,15.080000000000041,85,100,0.0,US,1696121169
266,abilene,32.4487,-99.7331,31.120000000000005,36,0,7.2,US,1696121428
267,nueva palmira,-33.8833,-58.4167,8.360000000000014,59,0,1.91,UY,1696121429
268,greymouth,-42.4667,171.2,9.82000000000005,91,100,2.51,NZ,1696121258
269,graaff-reinet,-32.2522,24.5308,8.840000000000032,89,5,1.82,ZA,1696121429
270,sake,-1.5736,29.045,17.07000000000005,87,11,0.4,CD,1696121430
271,raduzhny,62.0961,77.475,-0.23999999999995225,78,100,3.41,RU,1696121430
272,oriximina,-1.7656,-55.8661,28.010000000000048,46,61,0.74,BR,1696121147
273,stjordalshalsen,63.4681,10.9262,10.470000000000027,93,75,3.09,NO,1696121431
274,klaksvik,62.2266,-6.589,8.510000000000048,81,35,6.91,FO,1696121431
275,byron bay,-28.65,153.6167,24.460000000000036,51,0,7.47,AU,1696121153
276,kudymkar,59.0173,54.656,8.82000000000005,84,100,4.05,RU,1696121432
277,minas de marcona,-15.2119,-75.1103,14.080000000000041,87,92,4.25,PE,1696121432
278,dubbo,-32.25,148.6167,30.07000000000005,25,1,12.35,AU,1696121250
279,alenquer,-1.9417,-54.7383,28.420000000000016,37,43,1.94,BR,1696121432
280,mapimi,25.8167,-103.85,25.629999999999995,27,4,2.45,MX,1696121433
